categoria,receita,rendimento_original,ingrediente,quantidade,origem
PratosÚnicos,"Pernil desfiado com legumes (fit) 350g (sem glúten, sem lactose, sem leite)",3.0,CEBOLA 258g,40.0,ABA_RECEITA
PratosÚnicos,"Pernil desfiado com legumes (fit) 350g (sem glúten, sem lactose, sem leite)",3.0,VAGEM 206g,33.333333,ABA_RECEITA
PratosÚnicos,"Pernil desfiado com legumes (fit) 350g (sem glúten, sem lactose, sem leite)",3.0,SAL,3.333333,ABA_RECEITA
PratosÚnicos,"Pernil desfiado com legumes (fit) 350g (sem glúten, sem lactose, sem leite)",3.0,PIMENTA PRETA,3.333333,ABA_RECEITA
PratosÚnicos,"Pernil desfiado com legumes (fit) 350g (sem glúten, sem lactose, sem leite)",3.0,PÁPRICA PICANTE,3.333333,ABA_RECEITA
PratosÚnicos,Purê casadinho de batatas doce e inglesa 350g (fit),7.0,BATATA ROSA DOCÊ 515g,142.857143,ABA_RECEITA
PratosÚnicos,Purê casadinho de batatas doce e inglesa 350g (fit),7.0,BATATA INGLESA,142.857143,ABA_RECEITA
PratosÚnicos,Purê casadinho de batatas doce e inglesa 350g (fit),7.0,LEITE INTEGRAL 1L,71.428571,ABA_RECEITA
PratosÚnicos,Purê casadinho de batatas doce e inglesa 350g (fit),7.0,SAL,2.142857,ABA_RECEITA
PratosÚnicos,Purê casadinho de batatas doce e inglesa 350g (fit),7.0,ALHO 65g,2.857143,ABA_RECEITA
PratosÚnicos,Purê casadinho de batatas doce e inglesa 350g (fit),7.0,AZEITE DE OLIVA 500ml,5.714286,ABA_RECEITA
PratosÚnicos,Purê de mandioca 350g (fit) (sem glútem),5.0,MANDIOCA,200.0,ABA_RECEITA
PratosÚnicos,Purê de mandioca 350g (fit) (sem glútem),5.0,"Leite de Arroz 1,250Kg",140.0,ABA_RECEITA
PratosÚnicos,Purê de mandioca 350g (fit) (sem glútem),5.0,MANTEIGA AVIAÇÃO 200g,6.0,ABA_RECEITA
PratosÚnicos,Purê de mandioca 350g (fit) (sem glútem),5.0,SAL,4.0,ABA_RECEITA
PratosÚnicos,Risoto de abobrinha 350g (fit),4.0,ARROZ BRANCO,37.5,ABA_RECEITA
PratosÚnicos,Risoto de abobrinha 350g (fit),4.0,CEBOLA 258g,100.0,ABA_RECEITA
PratosÚnicos,Risoto de abobrinha 350g (fit),4.0,ALHO 65g,12.5,ABA_RECEITA
PratosÚnicos,Risoto de abobrinha 350g (fit),4.0,QUEIJO MUSSARELA pedaço,25.0,ABA_RECEITA
PratosÚnicos,Risoto de abobrinha 350g (fit),4.0,ABOBRINHA ITALIANA,190.0,ABA_RECEITA
PratosÚnicos,Risoto de abobrinha 350g (fit),4.0,SAL,2.5,ABA_RECEITA
PratosÚnicos,Risoto de abobrinha 350g (fit),4.0,ALECRIM,1.25,ABA_RECEITA
PratosÚnicos,Risoto de abobrinha 350g (fit),4.0,PIMENTA PRETA,1.25,ABA_RECEITA
PratosÚnicos,Risoto de abobrinha 350g (fit),4.0,AZEITE DE OLIVA 500ml,7.5,ABA_RECEITA
PratosÚnicos,"Sobrecoxa assada com legumes 350g(fit)(sem glúten, sem lactose)",5.0,SOBRE COXA,200.0,ABA_RECEITA
PratosÚnicos,"Sobrecoxa assada com legumes 350g(fit)(sem glúten, sem lactose)",5.0,LIMÃO TAHITI 120g,40.0,ABA_RECEITA
PratosÚnicos,"Sobrecoxa assada com legumes 350g(fit)(sem glúten, sem lactose)",5.0,CENOURA 200g,70.0,ABA_RECEITA
PratosÚnicos,"Sobrecoxa assada com legumes 350g(fit)(sem glúten, sem lactose)",5.0,CEBOLA 258g,70.0,ABA_RECEITA
PratosÚnicos,"Sobrecoxa assada com legumes 350g(fit)(sem glúten, sem lactose)",5.0,TOMATE CEREJA 280g,100.0,ABA_RECEITA
PratosÚnicos,"Sobrecoxa assada com legumes 350g(fit)(sem glúten, sem lactose)",5.0,SAL,3.0,ABA_RECEITA
PratosÚnicos,"Sobrecoxa assada com legumes 350g(fit)(sem glúten, sem lactose)",5.0,TEMPERO A GOSTO,2.0,ABA_RECEITA
PratosÚnicos,Sobrecoxa com molho curry 350g (fit),3.0,SOBRE COXA,200.0,ABA_RECEITA
PratosÚnicos,Sobrecoxa com molho curry 350g (fit),3.0,Molho com Curry (sem glúten) 335ml,100.0,ABA_RECEITA
PratosÚnicos,Sobrecoxa com molho curry 350g (fit),3.0,SAL,5.0,ABA_RECEITA
PratosÚnicos,Sobrecoxa com molho curry 350g (fit),3.0,PIMENTA PRETA,3.333333,ABA_RECEITA
PratosÚnicos,Sobrecoxa com molho curry 350g (fit),3.0,AZEITE DE OLIVA 500ml,5.0,ABA_RECEITA
PratosÚnicos,Strogonoff Cremoso de carne 350g (fit),8.0,PATINHO (CARNE MOIDA),250.0,ABA_RECEITA
PratosÚnicos,Strogonoff Cremoso de carne 350g (fit),8.0,CEBOLA 258g,18.75,ABA_RECEITA
PratosÚnicos,Strogonoff Cremoso de carne 350g (fit),8.0,ALHO 65g,3.75,ABA_RECEITA
PratosÚnicos,Strogonoff Cremoso de carne 350g (fit),8.0,MOSTARDA QUERO 190g,1.875,ABA_RECEITA
PratosÚnicos,Strogonoff Cremoso de carne 350g (fit),8.0,MOLHO DE TOMATE fugini,37.5,ABA_RECEITA
PratosÚnicos,Strogonoff Cremoso de carne 350g (fit),8.0,Biomassa de Banana Verde 1Kg,18.75,ABA_RECEITA
PratosÚnicos,Strogonoff Cremoso de carne 350g (fit),8.0,CREME DE LEITE 200g,12.5,ABA_RECEITA
PratosÚnicos,Strogonoff Cremoso de carne 350g (fit),8.0,PALMITO PUPUNHA RODELA 300g,6.25,ABA_RECEITA
PratosÚnicos,Strogonoff Cremoso de carne 350g (fit),8.0,CHAMPIGNONS,5.0,ABA_RECEITA
PratosÚnicos,Strogonoff Cremoso de carne 350g (fit),8.0,SAL,1.875,ABA_RECEITA
PratosÚnicos,Strogonoff fit de frango com biomassa 350g (fit),6.0,PEITO DE FRANGO SEM OSSO E SEM PELE,216.666667,ABA_RECEITA
PratosÚnicos,Strogonoff fit de frango com biomassa 350g (fit),6.0,CEBOLA 258g,58.333333,ABA_RECEITA
PratosÚnicos,Strogonoff fit de frango com biomassa 350g (fit),6.0,ALHO 65g,5.833333,ABA_RECEITA
PratosÚnicos,Strogonoff fit de frango com biomassa 350g (fit),6.0,TOMATE CARMEM 330g,83.333333,ABA_RECEITA
PratosÚnicos,Strogonoff fit de frango com biomassa 350g (fit),6.0,Biomassa de Banana Verde 1Kg,25.0,ABA_RECEITA
PratosÚnicos,Strogonoff fit de frango com biomassa 350g (fit),6.0,SAL,2.5,ABA_RECEITA
PratosÚnicos,Strogonoff fit de frango com biomassa 350g (fit),6.0,TEMPERO A GOSTO,2.5,ABA_RECEITA
PratosÚnicos,Strogonoff fit de frango com biomassa 350g (fit),6.0,AZEITE DE OLIVA 500ml,2.5,ABA_RECEITA
PratosÚnicos,Strogonoff fit de frango com biomassa 350g (fit),6.0,CREME DE LEITE 200g,5.0,ABA_RECEITA
PratosÚnicos,Yakissoba saudavel 350g (fit)(integral),7.0,PEITO DE FRANGO SEM OSSO E SEM PELE,57.142857,ABA_RECEITA
PratosÚnicos,Yakissoba saudavel 350g (fit)(integral),7.0,COXÃO MOLE,57.142857,ABA_RECEITA
PratosÚnicos,Yakissoba saudavel 350g (fit)(integral),7.0,MACARRÃO INTEGRAL 500g GALO PARAFUSO E ESPAGUETE Nº8,71.428571,ABA_RECEITA
PratosÚnicos,Yakissoba saudavel 350g (fit)(integral),7.0,PIMENTÃO AMARELO 288G,7.142857,ABA_RECEITA
PratosÚnicos,Yakissoba saudavel 350g (fit)(integral),7.0,PIMENTÃO VERMELHO 464g,7.142857,ABA_RECEITA
PratosÚnicos,Yakissoba saudavel 350g (fit)(integral),7.0,CENOURA 200g,35.714286,ABA_RECEITA
PratosÚnicos,Yakissoba saudavel 350g (fit)(integral),7.0,BRÓCOLIS 250g,28.571429,ABA_RECEITA
PratosÚnicos,Yakissoba saudavel 350g (fit)(integral),7.0,COUVE  FLOR 250g,28.571429,ABA_RECEITA
PratosÚnicos,Yakissoba saudavel 350g (fit)(integral),7.0,CEBOLA 258g,28.571429,ABA_RECEITA
PratosÚnicos,Yakissoba saudavel 350g (fit)(integral),7.0,ALHO 65g,3.571429,ABA_RECEITA
PratosÚnicos,"Almondegas de Frango 350g (integral, lowcarb)",4.0,PEITO DE FRANGO SEM OSSO E SEM PELE,175.0,ABA_RECEITA
PratosÚnicos,"Almondegas de Frango 350g (integral, lowcarb)",4.0,FARINHA DE AVEIA,22.5,ABA_RECEITA
PratosÚnicos,"Almondegas de Frango 350g (integral, lowcarb)",4.0,OVOS,15.0,ABA_RECEITA
PratosÚnicos,"Almondegas de Frango 350g (integral, lowcarb)",4.0,CEBOLA 258g,62.5,ABA_RECEITA
PratosÚnicos,"Almondegas de Frango 350g (integral, lowcarb)",4.0,ALHO 65g,7.5,ABA_RECEITA
PratosÚnicos,"Almondegas de Frango 350g (integral, lowcarb)",4.0,SALSINHA 150g,18.75,ABA_RECEITA
PratosÚnicos,"Almondegas de Frango 350g (integral, lowcarb)",4.0,CEBOLINHA 150g,18.75,ABA_RECEITA
PratosÚnicos,"Almondegas de Frango 350g (integral, lowcarb)",4.0,TEMPERO A GOSTO,10.0,ABA_RECEITA
PratosÚnicos,"Carne de Panela 350g (lowcarb, sem glúten,)",10.0,MÚSCULO,150.0,ABA_RECEITA
PratosÚnicos,"Carne de Panela 350g (lowcarb, sem glúten,)",10.0,ALHO 65g,1.5,ABA_RECEITA
PratosÚnicos,"Carne de Panela 350g (lowcarb, sem glúten,)",10.0,CEBOLA 258g,40.0,ABA_RECEITA
PratosÚnicos,"Carne de Panela 350g (lowcarb, sem glúten,)",10.0,TOMATE CARMEM 330g,60.0,ABA_RECEITA
PratosÚnicos,"Carne de Panela 350g (lowcarb, sem glúten,)",10.0,SAL,2.0,ABA_RECEITA
PratosÚnicos,"Carne de Panela 350g (lowcarb, sem glúten,)",10.0,TEMPERO A GOSTO,4.0,ABA_RECEITA
PratosÚnicos,"Carne de Panela 350g (lowcarb, sem glúten,)",10.0,AZEITE DE OLIVA 500ml,3.0,ABA_RECEITA
PratosÚnicos,"Carne de Panela 350g (lowcarb, sem glúten,)",10.0,AGUA FILTRADA 20l,50.0,ABA_RECEITA
PratosÚnicos,Couve-flor e brócolis ao molho branco gratinado com queijo parmesão 350g,5.0,BRÓCOLIS 250g,60.0,ABA_RECEITA
PratosÚnicos,Couve-flor e brócolis ao molho branco gratinado com queijo parmesão 350g,5.0,COUVE  FLOR 250g,100.0,ABA_RECEITA
PratosÚnicos,Couve-flor e brócolis ao molho branco gratinado com queijo parmesão 350g,5.0,CEBOLA 258g,24.0,ABA_RECEITA
PratosÚnicos,Couve-flor e brócolis ao molho branco gratinado com queijo parmesão 350g,5.0,ALHO 65g,5.0,ABA_RECEITA
PratosÚnicos,Couve-flor e brócolis ao molho branco gratinado com queijo parmesão 350g,5.0,LEITE INTEGRAL 1L,100.0,ABA_RECEITA
PratosÚnicos,Couve-flor e brócolis ao molho branco gratinado com queijo parmesão 350g,5.0,QUEIJO MUSSARELA pedaço,24.0,ABA_RECEITA
PratosÚnicos,Couve-flor e brócolis ao molho branco gratinado com queijo parmesão 350g,5.0,QUEIJO PARMESÃO,6.0,ABA_RECEITA
PratosÚnicos,Couve-flor e brócolis ao molho branco gratinado com queijo parmesão 350g,5.0,SAL,3.0,ABA_RECEITA
PratosÚnicos,Couve-flor e brócolis ao molho branco gratinado com queijo parmesão 350g,5.0,TEMPERO A GOSTO,8.0,ABA_RECEITA
PratosÚnicos,"Espaguete de abobrinha 350g (sem glúten, lowcarb)",5.0,AZEITE DE OLIVA 500ml,6.0,ABA_RECEITA
PratosÚnicos,"Espaguete de abobrinha 350g (sem glúten, lowcarb)",5.0,ALHO 65g,1.6,ABA_RECEITA
PratosÚnicos,"Espaguete de abobrinha 350g (sem glúten, lowcarb)",5.0,CEBOLA 258g,26.0,ABA_RECEITA
PratosÚnicos,"Espaguete de abobrinha 350g (sem glúten, lowcarb)",5.0,CENOURA 200g,20.0,ABA_RECEITA
PratosÚnicos,"Espaguete de abobrinha 350g (sem glúten, lowcarb)",5.0,"Carne Moída Coringa 2,700Kg",60.0,ABA_RECEITA
PratosÚnicos,"Espaguete de abobrinha 350g (sem glúten, lowcarb)",5.0,TOMATE CARMEM 330g,100.0,ABA_RECEITA
PratosÚnicos,"Espaguete de abobrinha 350g (sem glúten, lowcarb)",5.0,FOLHA DE LOURO,4.0,ABA_RECEITA
PratosÚnicos,"Espaguete de abobrinha 350g (sem glúten, lowcarb)",5.0,SAL,4.0,ABA_RECEITA
PratosÚnicos,"Espaguete de abobrinha 350g (sem glúten, lowcarb)",5.0,PIMENTA PRETA,4.0,ABA_RECEITA
PratosÚnicos,"Espaguete de abobrinha 350g (sem glúten, lowcarb)",5.0,MANJERICÃO maço 50g,4.0,ABA_RECEITA
PratosÚnicos,Frango desfiado ao molho de tomates 350g,5.0,PEITO DE FRANGO SEM OSSO E SEM PELE,240.0,ABA_RECEITA
PratosÚnicos,Frango desfiado ao molho de tomates 350g,5.0,CEBOLA 258g,80.0,ABA_RECEITA
PratosÚnicos,Frango desfiado ao molho de tomates 350g,5.0,AZEITE DE OLIVA 500ml,4.0,ABA_RECEITA
PratosÚnicos,Frango desfiado ao molho de tomates 350g,5.0,ALHO 65g,10.0,ABA_RECEITA
PratosÚnicos,Frango desfiado ao molho de tomates 350g,5.0,EXTRATO DE TOMATE  ELEFANTE 300g,9.0,ABA_RECEITA
PratosÚnicos,Frango desfiado ao molho de tomates 350g,5.0,SAL,6.0,ABA_RECEITA
PratosÚnicos,Frango desfiado ao molho de tomates 350g,5.0,PIMENTA PRETA,2.0,ABA_RECEITA
PratosÚnicos,Frango desfiado ao molho de tomates 350g,5.0,OREGANO EGÍPICIO,2.0,ABA_RECEITA
PratosÚnicos,Frango desfiado ao molho de tomates 350g,5.0,TOMILHO,4.0,ABA_RECEITA
PratosÚnicos,Frango desfiado ao molho de tomates 350g,5.0,SALSINHA 150g,4.0,ABA_RECEITA
PratosÚnicos,Frango Xadrez (lowcarb)350g,5.0,PEITO DE FRANGO SEM OSSO E SEM PELE,200.0,ABA_RECEITA
PratosÚnicos,Frango Xadrez (lowcarb)350g,5.0,CEBOLA 258g,24.0,ABA_RECEITA
PratosÚnicos,Frango Xadrez (lowcarb)350g,5.0,ALHO 65g,4.0,ABA_RECEITA
PratosÚnicos,Frango Xadrez (lowcarb)350g,5.0,PIMENTÃO AMARELO 288G,20.0,ABA_RECEITA
PratosÚnicos,Frango Xadrez (lowcarb)350g,5.0,PIMENTÃO VERMELHO 464g,20.0,ABA_RECEITA
PratosÚnicos,Frango Xadrez (lowcarb)350g,5.0,MOLHO SHOYU DE CÔCO,10.0,ABA_RECEITA
PratosÚnicos,Frango Xadrez (lowcarb)350g,5.0,AMIDO DE MILHO,3.0,ABA_RECEITA
PratosÚnicos,Frango Xadrez (lowcarb)350g,5.0,SAL,3.0,ABA_RECEITA
PratosÚnicos,Frango Xadrez (lowcarb)350g,5.0,TEMPERO A GOSTO,8.0,ABA_RECEITA
PratosÚnicos,Frango Xadrez (lowcarb)350g,5.0,TOMATE CARMEM 330g,40.0,ABA_RECEITA
PratosÚnicos,"Fricassê 350g (lowcarb, sem glúten)",6.0,PEITO DE FRANGO SEM OSSO E SEM PELE,133.333333,ABA_RECEITA
PratosÚnicos,"Fricassê 350g (lowcarb, sem glúten)",6.0,CEBOLA 258g,33.333333,ABA_RECEITA
PratosÚnicos,"Fricassê 350g (lowcarb, sem glúten)",6.0,ALHO 65g,8.333333,ABA_RECEITA
PratosÚnicos,"Fricassê 350g (lowcarb, sem glúten)",6.0,TOMATE CARMEM 330g,33.333333,ABA_RECEITA
PratosÚnicos,"Fricassê 350g (lowcarb, sem glúten)",6.0,"MILHO quero 1,700kg",28.333333,ABA_RECEITA
PratosÚnicos,"Fricassê 350g (lowcarb, sem glúten)",6.0,AGUA FILTRADA 20l,28.333333,ABA_RECEITA
PratosÚnicos,"Fricassê 350g (lowcarb, sem glúten)",6.0,REQUEIJÃO LIGHT catupiry 200ml,5.0,ABA_RECEITA
PratosÚnicos,"Fricassê 350g (lowcarb, sem glúten)",6.0,CREME DE RICOTA 200g TIROLEZ,33.333333,ABA_RECEITA
PratosÚnicos,"Fricassê 350g (lowcarb, sem glúten)",6.0,SAL,2.5,ABA_RECEITA
PratosÚnicos,"Fricassê 350g (lowcarb, sem glúten)",6.0,AZEITE DE OLIVA 500ml,2.5,ABA_RECEITA
PratosÚnicos,"Kibe de Carne com Quinoa 350g (lowcarb, sem glúten)",4.0,MÚSCULO,125.0,ABA_RECEITA
PratosÚnicos,"Kibe de Carne com Quinoa 350g (lowcarb, sem glúten)",4.0,CEBOLA 258g,62.5,ABA_RECEITA
PratosÚnicos,"Kibe de Carne com Quinoa 350g (lowcarb, sem glúten)",4.0,TOMATE CARMEM 330g,37.5,ABA_RECEITA
PratosÚnicos,"Kibe de Carne com Quinoa 350g (lowcarb, sem glúten)",4.0,CENOURA 200g,12.5,ABA_RECEITA
PratosÚnicos,"Kibe de Carne com Quinoa 350g (lowcarb, sem glúten)",4.0,QUINOA EM GRÃO,37.5,ABA_RECEITA
PratosÚnicos,"Kibe de Carne com Quinoa 350g (lowcarb, sem glúten)",4.0,SAL,3.75,ABA_RECEITA
PratosÚnicos,"Kibe de Carne com Quinoa 350g (lowcarb, sem glúten)",4.0,TOMILHO,2.5,ABA_RECEITA
PratosÚnicos,"Kibe de Carne com Quinoa 350g (lowcarb, sem glúten)",4.0,AZEITE DE OLIVA 500ml,3.75,ABA_RECEITA
PratosÚnicos,"Kibe de Carne com Quinoa 350g (lowcarb, sem glúten)",4.0,PIMENTA PRETA,2.5,ABA_RECEITA
PratosÚnicos,"Lasanha de abobrinha 350g (lowcarb, sem glútem)",6.0,"Carne Moída Coringa 2,700Kg",166.666667,ABA_RECEITA
PratosÚnicos,"Lasanha de abobrinha 350g (lowcarb, sem glútem)",6.0,ABOBRINHA ITALIANA,100.0,ABA_RECEITA
PratosÚnicos,"Lasanha de abobrinha 350g (lowcarb, sem glútem)",6.0,QUEIJO MUSSARELA pedaço,25.0,ABA_RECEITA
PratosÚnicos,"Lasanha de abobrinha 350g (lowcarb, sem glútem)",6.0,QUEIJO PARMESÃO,16.666667,ABA_RECEITA
PratosÚnicos,"Lasanha de abobrinha 350g (lowcarb, sem glútem)",6.0,CREME DE RICOTA 200g TIROLEZ,26.666667,ABA_RECEITA
PratosÚnicos,"Lasanha de abobrinha 350g (lowcarb, sem glútem)",6.0,AZEITE DE OLIVA 500ml,3.333333,ABA_RECEITA
PratosÚnicos,"kibe de Frango receheado com creme de ricota, queijo, hortelã e vagem 350g",12.0,PEITO DE FRANGO SEM OSSO E SEM PELE,166.666667,ABA_RECEITA
PratosÚnicos,"kibe de Frango receheado com creme de ricota, queijo, hortelã e vagem 350g",12.0,TRIGO PARA KIBE,41.666667,ABA_RECEITA
PratosÚnicos,"kibe de Frango receheado com creme de ricota, queijo, hortelã e vagem 350g",12.0,CEBOLA 258g,37.5,ABA_RECEITA
PratosÚnicos,"kibe de Frango receheado com creme de ricota, queijo, hortelã e vagem 350g",12.0,ALHO 65g,4.166667,ABA_RECEITA
PratosÚnicos,"kibe de Frango receheado com creme de ricota, queijo, hortelã e vagem 350g",12.0,CEBOLINHA 150g,2.916667,ABA_RECEITA
PratosÚnicos,"kibe de Frango receheado com creme de ricota, queijo, hortelã e vagem 350g",12.0,SALSINHA 150g,2.916667,ABA_RECEITA
PratosÚnicos,"kibe de Frango receheado com creme de ricota, queijo, hortelã e vagem 350g",12.0,QUEIJO RICOTA,29.166667,ABA_RECEITA
PratosÚnicos,"kibe de Frango receheado com creme de ricota, queijo, hortelã e vagem 350g",12.0,AZEITE DE OLIVA 500ml,3.75,ABA_RECEITA
PratosÚnicos,"kibe de Frango receheado com creme de ricota, queijo, hortelã e vagem 350g",12.0,SAL,1.25,ABA_RECEITA
PratosÚnicos,"kibe de Frango receheado com creme de ricota, queijo, hortelã e vagem 350g",12.0,HORTELÃ  maço 50g,0.833333,ABA_RECEITA
PratosÚnicos,"Panqueca de espinafre com carne moida 350g (Low carb, sem glúten, proteica)",3.0,OVOS,80.0,ABA_RECEITA
PratosÚnicos,"Panqueca de espinafre com carne moida 350g (Low carb, sem glúten, proteica)",3.0,FARINHA DE GRAO DE BICO,20.0,ABA_RECEITA
PratosÚnicos,"Panqueca de espinafre com carne moida 350g (Low carb, sem glúten, proteica)",3.0,OLEO DE COCO copra 200ml,5.0,ABA_RECEITA
PratosÚnicos,"Panqueca de espinafre com carne moida 350g (Low carb, sem glúten, proteica)",3.0,ESPINAFRE 350g,50.0,ABA_RECEITA
PratosÚnicos,"Panqueca de espinafre com carne moida 350g (Low carb, sem glúten, proteica)",3.0,SAL,1.666667,ABA_RECEITA
PratosÚnicos,"Panqueca de espinafre com carne moida 350g (Low carb, sem glúten, proteica)",3.0,"Carne Moída Coringa 2,700Kg",50.0,ABA_RECEITA
PratosÚnicos,"Purê de abóbora 350g (Low carb, sem glúten)",8.0,ALHO 65g,1.875,ABA_RECEITA
PratosÚnicos,"Purê de abóbora 350g (Low carb, sem glúten)",8.0,CEBOLA 258g,50.0,ABA_RECEITA
PratosÚnicos,"Purê de abóbora 350g (Low carb, sem glúten)",8.0,ABÓBORA CABOTIÃ,250.0,ABA_RECEITA
PratosÚnicos,"Purê de abóbora 350g (Low carb, sem glúten)",8.0,LEITE INTEGRAL 1L,62.5,ABA_RECEITA
PratosÚnicos,"Purê de abóbora 350g (Low carb, sem glúten)",8.0,QUEIJO MUSSARELA pedaço,22.5,ABA_RECEITA
PratosÚnicos,"Pure de cenoura 350g (lowcarb, Integral e sem glúten)",4.0,CENOURA 200g,170.0,ABA_RECEITA
PratosÚnicos,"Pure de cenoura 350g (lowcarb, Integral e sem glúten)",4.0,LEITE SEM LACTOSE 1L PAULISTA,125.0,ABA_RECEITA
PratosÚnicos,"Pure de cenoura 350g (lowcarb, Integral e sem glúten)",4.0,SAL,3.75,ABA_RECEITA
PratosÚnicos,"Pure de cenoura 350g (lowcarb, Integral e sem glúten)",4.0,TEMPERO A GOSTO,10.0,ABA_RECEITA
PratosÚnicos,"Risoto de couve-flor, tomate cereja e palmito 350g",5.0,MANTEIGA AVIAÇÃO 200g,20.0,ABA_RECEITA
PratosÚnicos,"Risoto de couve-flor, tomate cereja e palmito 350g",5.0,CEBOLA 258g,50.0,ABA_RECEITA
PratosÚnicos,"Risoto de couve-flor, tomate cereja e palmito 350g",5.0,COUVE  FLOR 250g,100.0,ABA_RECEITA
PratosÚnicos,"Risoto de couve-flor, tomate cereja e palmito 350g",5.0,PALMITO PUPUNHA RODELA 300g,40.0,ABA_RECEITA
PratosÚnicos,"Risoto de couve-flor, tomate cereja e palmito 350g",5.0,ESPINAFRE 350g,70.0,ABA_RECEITA
PratosÚnicos,"Risoto de couve-flor, tomate cereja e palmito 350g",5.0,SAL,3.0,ABA_RECEITA
PratosÚnicos,"Risoto de couve-flor, tomate cereja e palmito 350g",5.0,PIMENTA PRETA,3.0,ABA_RECEITA
PratosÚnicos,"Risoto de couve-flor, tomate cereja e palmito 350g",5.0,AGUA FILTRADA 20l,100.0,ABA_RECEITA
PratosÚnicos,Salpicão de frango funcional 350g (lowcarb e sem glúten),6.0,PEITO DE FRANGO SEM OSSO E SEM PELE,83.333333,ABA_RECEITA
PratosÚnicos,Salpicão de frango funcional 350g (lowcarb e sem glúten),6.0,CEBOLA 258g,41.666667,ABA_RECEITA
PratosÚnicos,Salpicão de frango funcional 350g (lowcarb e sem glúten),6.0,CENOURA 200g,83.333333,ABA_RECEITA
PratosÚnicos,Salpicão de frango funcional 350g (lowcarb e sem glúten),6.0,SALSÃO 500g,41.666667,ABA_RECEITA
PratosÚnicos,Salpicão de frango funcional 350g (lowcarb e sem glúten),6.0,MAÇÃ VERMELHA FUJI 230g,41.666667,ABA_RECEITA
PratosÚnicos,Salpicão de frango funcional 350g (lowcarb e sem glúten),6.0,TOMATE CEREJA 280g,20.833333,ABA_RECEITA
PratosÚnicos,Salpicão de frango funcional 350g (lowcarb e sem glúten),6.0,Maionese de Bio Massa 440g,41.666667,ABA_RECEITA
PratosÚnicos,Salpicão de frango funcional 350g (lowcarb e sem glúten),6.0,NOZES QUARTILHO (QUEBRADINHA),20.833333,ABA_RECEITA
PratosÚnicos,"Strogonoff de palmito (Lowcarb, Vegana, Vegetariana,s/leite,s/lactose,s/glúten)",4.0,PALMITO PUPUNHA RODELA 300g,87.5,ABA_RECEITA
PratosÚnicos,"Strogonoff de palmito (Lowcarb, Vegana, Vegetariana,s/leite,s/lactose,s/glúten)",4.0,CENOURA 200g,25.0,ABA_RECEITA
PratosÚnicos,"Strogonoff de palmito (Lowcarb, Vegana, Vegetariana,s/leite,s/lactose,s/glúten)",4.0,CHAMPIGNONS,12.5,ABA_RECEITA
PratosÚnicos,"Strogonoff de palmito (Lowcarb, Vegana, Vegetariana,s/leite,s/lactose,s/glúten)",4.0,MOLHO DE TOMATE fugini,62.5,ABA_RECEITA
PratosÚnicos,"Strogonoff de palmito (Lowcarb, Vegana, Vegetariana,s/leite,s/lactose,s/glúten)",4.0,MOSTARDA QUERO 190g,1.25,ABA_RECEITA
PratosÚnicos,"Strogonoff de palmito (Lowcarb, Vegana, Vegetariana,s/leite,s/lactose,s/glúten)",4.0,CEBOLA 258g,21.25,ABA_RECEITA
PratosÚnicos,"Strogonoff de palmito (Lowcarb, Vegana, Vegetariana,s/leite,s/lactose,s/glúten)",4.0,AVEIA EM FLOCOS FINOS Nº 3,31.25,ABA_RECEITA
PratosÚnicos,"Strogonoff de palmito (Lowcarb, Vegana, Vegetariana,s/leite,s/lactose,s/glúten)",4.0,AGUA FILTRADA 20l,62.5,ABA_RECEITA
PratosÚnicos,"Strogonoff de palmito (Lowcarb, Vegana, Vegetariana,s/leite,s/lactose,s/glúten)",4.0,ALHO 65g,3.75,ABA_RECEITA
PratosÚnicos,"Tomates recheados com ricota 350g (lowcarb, Vegetariana e sem glúten)",4.0,AZEITE DE OLIVA 500ml,3.75,ABA_RECEITA
PratosÚnicos,"Tomates recheados com ricota 350g (lowcarb, Vegetariana e sem glúten)",4.0,SALSINHA 150g,7.5,ABA_RECEITA
PratosÚnicos,"Tomates recheados com ricota 350g (lowcarb, Vegetariana e sem glúten)",4.0,TOMATE CARMEM 330g,120.0,ABA_RECEITA
PratosÚnicos,"Tomates recheados com ricota 350g (lowcarb, Vegetariana e sem glúten)",4.0,ALHO 65g,6.25,ABA_RECEITA
PratosÚnicos,"Tomates recheados com ricota 350g (lowcarb, Vegetariana e sem glúten)",4.0,CREME DE LEITE LIGHT 290g,25.0,ABA_RECEITA
PratosÚnicos,"Tomates recheados com ricota 350g (lowcarb, Vegetariana e sem glúten)",4.0,REQUEIJÃO LIGHT catupiry 200ml,25.0,ABA_RECEITA
PratosÚnicos,"Tomates recheados com ricota 350g (lowcarb, Vegetariana e sem glúten)",4.0,QUEIJO RICOTA,75.0,ABA_RECEITA
PratosÚnicos,"Arroz à grega 350g (vegetariana, Vegana, s/lactose,s/leite e s/glúten)",3.0,ARROZ BRANCO,133.333333,ABA_RECEITA
PratosÚnicos,"Arroz à grega 350g (vegetariana, Vegana, s/lactose,s/leite e s/glúten)",3.0,"MILHO quero 1,700kg",33.333333,ABA_RECEITA
PratosÚnicos,"Arroz à grega 350g (vegetariana, Vegana, s/lactose,s/leite e s/glúten)",3.0,ERVILHA 500g YOKI,100.0,ABA_RECEITA
